location,date,old_cases
Angola,2020-05-20,52
Angola,2020-05-21,58
Angola,2020-05-22,60
Angola,2020-05-23,61
Angola,2020-05-24,69
Angola,2020-05-25,70
Angola,2020-05-26,70
Angola,2020-05-27,71
Angola,2020-05-28,74
Angola,2020-05-29,81
Angola,2020-05-30,84
Angola,2020-05-31,86
Angola,2020-06-01,86
Angola,2020-06-02,86
Angola,2020-06-03,86
Angola,2020-06-04,86
Angola,2020-06-05,86
Angola,2020-06-06,88
Angola,2020-06-07,91
Angola,2020-06-08,92
Angola,2020-06-09,96
Angola,2020-06-10,113
Angola,2020-06-11,118
Angola,2020-06-12,130
Angola,2020-06-13,138
Angola,2020-06-14,140
Angola,2020-06-15,142
Angola,2020-06-16,148
Angola,2020-06-17,155
Angola,2020-06-18,166
Angola,2020-06-19,172
Angola,2020-06-20,176
Angola,2020-06-21,183
Angola,2020-06-22,186
Angola,2020-06-23,189
Angola,2020-06-24,197
Angola,2020-06-25,212
Angola,2020-06-26,212
Angola,2020-06-27,259
Angola,2020-06-28,267
Angola,2020-06-29,276
Angola,2020-06-30,284
Angola,2020-07-01,291
Angola,2020-07-02,315
Angola,2020-07-03,328
Angola,2020-07-04,346
Angola,2020-07-05,346
Angola,2020-07-06,346
Angola,2020-07-07,386
Angola,2020-07-08,386
Angola,2020-07-09,396
Angola,2020-07-10,458
Angola,2020-07-11,462
Angola,2020-07-12,506
Angola,2020-07-13,525
Angola,2020-07-14,541
Angola,2020-07-15,576
Angola,2020-07-16,607
Angola,2020-07-17,638
Angola,2020-07-18,687
Angola,2020-07-19,705
Angola,2020-07-20,749
Angola,2020-07-21,779
Angola,2020-07-22,812
Angola,2020-07-23,851
Angola,2020-07-24,880
Angola,2020-07-25,916
Angola,2020-07-26,932
Angola,2020-07-27,950
Angola,2020-07-28,1000
Angola,2020-07-29,1078
Angola,2020-07-30,1109
Angola,2020-07-31,1148
Angola,2020-08-01,1164
Angola,2020-08-02,1199
Angola,2020-08-03,1280
Angola,2020-08-04,1344
Angola,2020-08-05,1395
Angola,2020-08-06,1483
Angola,2020-08-07,1538
Angola,2020-08-08,1572
Angola,2020-08-09,1672
Angola,2020-08-10,1679
Angola,2020-08-11,1735
Angola,2020-08-12,1762
Angola,2020-08-13,1815
Angola,2020-08-14,1852
Angola,2020-08-15,1879
Angola,2020-08-16,1906
Angola,2020-08-17,1935
Angola,2020-08-18,1966
Angola,2020-08-19,2015
Angola,2020-08-20,2044
Angola,2020-08-21,2068
Angola,2020-08-22,2134
Angola,2020-08-23,2171
Angola,2020-08-24,2222
Angola,2020-08-25,2283
Angola,2020-08-26,2332
Angola,2020-08-27,2415
Angola,2020-08-28,2471
Angola,2020-08-29,2551
Angola,2020-08-30,2624
Angola,2020-08-31,2654
Angola,2020-09-01,2729
Angola,2020-09-02,2777
Angola,2020-09-03,2805
Angola,2020-09-04,2876
Angola,2020-09-05,2935
Angola,2020-09-06,2965
Angola,2020-09-07,2981
Angola,2020-09-08,3033
Angola,2020-09-09,3092
Angola,2020-09-10,3217
Angola,2020-09-11,3279
Angola,2020-09-12,3335
Angola,2020-09-13,3388
Angola,2020-09-14,3439
Angola,2020-09-15,3569
Angola,2020-09-16,3675
Angola,2020-09-17,3789
Angola,2020-09-18,3848
Angola,2020-09-19,3901
Angola,2020-09-20,3991
Angola,2020-09-21,4117
Angola,2020-09-22,4236
Angola,2020-09-23,4363
Angola,2020-09-24,4475
Angola,2020-09-25,4590
Angola,2020-09-26,4672
Angola,2020-09-27,4718
Angola,2020-09-28,4797
Angola,2020-09-29,4905
Angola,2020-09-30,4972
Angola,2020-10-01,5114
Angola,2020-10-02,5211
Angola,2020-10-03,5370
Angola,2020-10-04,5402
Angola,2020-10-05,5530
Angola,2020-10-06,5725
Angola,2020-10-07,5725
Angola,2020-10-08,5958
Angola,2020-10-09,6031
Angola,2020-10-10,6246
Angola,2020-10-11,6366
Angola,2020-10-12,6488
Angola,2020-10-13,6680
Angola,2020-10-14,6846
Angola,2020-10-15,7096
Angola,2020-10-16,7222
Angola,2020-10-17,7462
Angola,2020-10-18,7622
Angola,2020-10-19,7829
Angola,2020-10-20,8049
Angola,2020-10-21,8338
Angola,2020-10-22,8582
Angola,2020-10-23,8829
Angola,2020-10-24,9026
Angola,2020-10-25,9381
Angola,2020-10-26,9644
Angola,2020-10-27,9871
Angola,2020-10-28,10074
Angola,2020-10-29,10269
Angola,2020-10-30,10558
Angola,2020-10-31,10805
Angola,2020-11-01,11035
Angola,2020-11-02,11228
Angola,2020-11-03,11577
Angola,2020-11-04,11813
Angola,2020-11-05,12102
Angola,2020-11-06,12223
Angola,2020-11-07,12335
Angola,2020-11-08,12433
Angola,2020-11-09,12680
Angola,2020-11-10,12816
Angola,2020-11-11,12953
Angola,2020-11-12,13053
Angola,2020-11-13,13228
Angola,2020-11-14,13374
Angola,2020-11-15,13451
Angola,2020-11-16,13615
Angola,2020-11-17,13818
Angola,2020-11-18,13922
Angola,2020-11-19,14134
Angola,2020-11-20,14267
Angola,2020-11-21,14413
Angola,2020-11-22,14493
Angola,2020-11-23,14634
Angola,2020-11-24,14742
Angola,2020-11-25,14821
Angola,2020-11-26,14920
Angola,2020-11-27,15008
Angola,2020-11-28,15087
Angola,2020-11-29,15103
Angola,2020-11-30,15139
Angola,2020-12-01,15251
Angola,2020-12-02,15319
Angola,2020-12-03,15361
Angola,2020-12-04,15493
Angola,2020-12-05,15536
Angola,2020-12-06,15591
Angola,2020-12-07,15648
Angola,2020-12-08,15729
Angola,2020-12-09,15804
Angola,2020-12-10,15925
Angola,2020-12-11,16061
Angola,2020-12-12,16161
Angola,2020-12-13,16188
Angola,2020-12-14,16277
Angola,2020-12-15,16362
Angola,2020-12-16,16407
Angola,2020-12-17,16484
Angola,2020-12-18,16562
Angola,2020-12-19,16626
Angola,2020-12-20,16644
Angola,2020-12-21,16686
Angola,2020-12-22,16802
Angola,2020-12-23,16931
Angola,2020-12-24,17029
Angola,2020-12-25,17099
Angola,2020-12-26,17149
Angola,2020-12-27,17240
Angola,2020-12-28,17296
Angola,2020-12-29,17371
Angola,2020-12-30,17433
Angola,2020-12-31,17553
Angola,2021-01-01,17568
Angola,2021-01-02,17608
Angola,2021-01-03,17642
Angola,2021-01-04,17684
Angola,2021-01-05,17756
Angola,2021-01-06,17864
Angola,2021-01-07,17974
Angola,2021-01-08,18066
Angola,2021-01-09,18156
Angola,2021-01-10,18193
Angola,2021-01-11,18254
Angola,2021-01-12,18343
Angola,2021-01-13,18425
Angola,2021-01-14,18613
Angola,2021-01-15,18679
Angola,2021-01-16,18765
Angola,2021-01-17,18875
Angola,2021-01-18,18926
Angola,2021-01-19,19011
Angola,2021-01-20,19093
Angola,2021-01-21,19177
Angola,2021-01-22,19269
Angola,2021-01-23,19367
Angola,2021-01-24,19399
Angola,2021-01-25,19476
Angola,2021-01-26,19553
Angola,2021-01-27,19580
Angola,2021-01-28,19672
Angola,2021-01-29,19723
Angola,2021-01-30,19782
Angola,2021-01-31,19796
Angola,2021-02-01,19829
Angola,2021-02-02,19900
Angola,2021-02-03,19937
Angola,2021-02-04,19996
Angola,2021-02-05,20030
Angola,2021-02-06,20062
Angola,2021-02-07,20086
Angola,2021-02-08,20112
Angola,2021-02-09,20163
Angola,2021-02-10,20210
Angola,2021-02-11,20261
Angola,2021-02-12,20294
Angola,2021-02-13,20329
Angola,2021-02-14,20366
Angola,2021-02-15,20381
Angola,2021-02-16,20389
Angola,2021-02-17,20400
Angola,2021-02-18,20452
Angola,2021-02-19,20478
Angola,2021-02-20,20499
Angola,2021-02-21,20519
Angola,2021-02-22,20548
Angola,2021-02-23,20584
Angola,2021-02-24,20640
Angola,2021-02-25,20695
Angola,2021-02-26,20759
Angola,2021-02-27,20782
Angola,2021-02-28,20807
Angola,2021-03-01,20854
Angola,2021-03-02,20882
Angola,2021-03-03,20923
Angola,2021-03-04,20981
Angola,2021-03-05,21026
Angola,2021-03-06,21055
Angola,2021-03-07,21086
Angola,2021-03-08,21108
Angola,2021-03-09,21114
Angola,2021-03-10,21161
Angola,2021-03-11,21205
Angola,2021-03-12,21265
Angola,2021-03-13,21323
Angola,2021-03-14,21380
Angola,2021-03-15,21407
Angola,2021-03-16,21446
Angola,2021-03-17,21489
Angola,2021-03-18,21558
Angola,2021-03-19,21642
Angola,2021-03-20,21696
Angola,2021-03-21,21733
Angola,2021-03-22,21757
Angola,2021-03-23,21774
Angola,2021-03-24,21836
Angola,2021-03-25,21914
Angola,2021-03-26,21961
Angola,2021-03-27,22031
Angola,2021-03-28,22063
Angola,2021-03-29,22132
Angola,2021-03-30,22182
Angola,2021-03-31,22311
Angola,2021-04-01,22399
Angola,2021-04-02,22467
Angola,2021-04-03,22579
Angola,2021-04-04,22631
Angola,2021-04-05,22717
Angola,2021-04-06,22885
Angola,2021-04-07,23010
Angola,2021-04-08,23108
Angola,2021-04-09,23242
Angola,2021-04-10,23331
Angola,2021-04-11,23457
Angola,2021-04-12,23549
Angola,2021-04-13,23697
Angola,2021-04-14,23841
Angola,2021-04-15,23951
Angola,2021-04-16,24122
Angola,2021-04-17,24300
Angola,2021-04-18,24389
Angola,2021-04-19,24518
Angola,2021-04-20,24661
Angola,2021-04-21,24883
Angola,2021-04-22,25051
Angola,2021-04-23,25279
Angola,2021-04-24,25492
Angola,2021-04-25,25609
Angola,2021-04-26,25710
Angola,2021-04-27,25942
Angola,2021-04-28,26168
Angola,2021-04-29,26431
Angola,2021-04-30,26652
Angola,2021-05-01,26815
Angola,2021-05-02,26993
Angola,2021-05-03,27133
Angola,2021-05-04,27284
Angola,2021-05-05,27529
Angola,2021-05-06,27921
Angola,2021-05-07,28201
Angola,2021-05-08,28477
Angola,2021-05-09,28740
Angola,2021-05-10,28875
Angola,2021-05-11,29146
Angola,2021-05-12,29405
Angola,2021-05-13,29695
Angola,2021-05-14,30030
Angola,2021-05-15,30354
Angola,2021-05-16,30637
Angola,2021-05-17,30787
Angola,2021-05-18,31045
Angola,2021-05-19,31438
Angola,2021-05-20,31661
Angola,2021-05-21,31909
Angola,2021-05-22,32149
Angola,2021-05-23,32441
Angola,2021-05-24,32623
Angola,2021-05-25,32933
Angola,2021-05-26,33338
Angola,2021-05-27,33607
Angola,2021-05-28,33944
Angola,2021-05-29,34180
Angola,2021-05-30,34366
Angola,2021-05-31,34551
Angola,2021-06-01,34752
Angola,2021-06-02,34960
Angola,2021-06-03,35140
Angola,2021-06-04,35307
Angola,2021-06-05,35594
Angola,2021-06-06,35772
Angola,2021-06-07,35854
Angola,2021-06-08,36004
Angola,2021-06-09,36115
Angola,2021-06-10,36325
Angola,2021-06-11,36455
Angola,2021-06-12,36600
Angola,2021-06-13,36705
Angola,2021-06-14,36790
Angola,2021-06-15,36921
Angola,2021-06-16,37094
Angola,2021-06-17,37289
Angola,2021-06-18,37467
Angola,2021-06-19,37604
Angola,2021-06-20,37678
Angola,2021-06-21,37748
Angola,2021-06-22,37874
Angola,2021-06-23,38002
Angola,2021-06-24,38091
Angola,2021-06-25,38371
Angola,2021-06-26,38528
Angola,2021-06-27,38556
Angola,2021-06-28,38613
Angola,2021-06-29,38682
Angola,2021-06-30,38849
Angola,2021-07-01,38965
Angola,2021-07-02,39089
Angola,2021-07-03,39172
Angola,2021-07-04,39230
Angola,2021-07-05,39300
Angola,2021-07-06,39375
Angola,2021-07-07,39491
Angola,2021-07-08,39593
Angola,2021-07-09,39791
Angola,2021-07-10,39881
Angola,2021-07-11,39958
Angola,2021-07-12,40055
Angola,2021-07-13,40138
Angola,2021-07-14,40327
Angola,2021-07-15,40530
Angola,2021-07-16,40631
Angola,2021-07-17,40707
Angola,2021-07-18,40805
Angola,2021-07-19,40906
Angola,2021-07-20,41061
Angola,2021-07-21,41227
Angola,2021-07-22,41405
Angola,2021-07-23,41629
Angola,2021-07-24,41736
Angola,2021-07-25,41780
Angola,2021-07-26,41879
Angola,2021-07-27,42110
Angola,2021-07-28,42288
Angola,2021-07-29,42486
Angola,2021-07-30,42646
Angola,2021-07-31,42777
Angola,2021-08-01,42815
Angola,2021-08-02,42970
Angola,2021-08-03,43070
Angola,2021-08-04,43158
Angola,2021-08-05,43269
Angola,2021-08-06,43487
Angola,2021-08-07,43592
Angola,2021-08-08,43662
Angola,2021-08-09,43747
Angola,2021-08-10,43890
Angola,2021-08-11,43998
Angola,2021-08-12,44174
Angola,2021-08-13,44328
Angola,2021-08-14,44534
Angola,2021-08-15,44617
Angola,2021-08-16,44739
Angola,2021-08-17,44972
Angola,2021-08-18,45175
Angola,2021-08-19,45325
Angola,2021-08-20,45583
Angola,2021-08-21,45817
Angola,2021-08-22,45945
Angola,2021-08-23,46076
Angola,2021-08-24,46340
Angola,2021-08-25,46539
Angola,2021-08-26,46726
Angola,2021-08-27,46929
Angola,2021-08-28,47079
Angola,2021-08-29,47168
Angola,2021-08-30,47331
Angola,2021-08-31,47544
Angola,2021-09-01,47781
Angola,2021-09-02,48004
Angola,2021-09-03,48261
Angola,2021-09-04,48475
Angola,2021-09-05,48656
Angola,2021-09-06,48790
Angola,2021-09-07,49114
Angola,2021-09-08,49349
Angola,2021-09-09,49628
Angola,2021-09-10,49943
Angola,2021-09-11,50348
Angola,2021-09-12,50446
Angola,2021-09-13,50738
Angola,2021-09-14,51047
Angola,2021-09-15,51407
Angola,2021-09-16,51827
Angola,2021-09-17,52208
Angola,2021-09-18,52307
Angola,2021-09-19,52307
Angola,2021-09-20,52644
Angola,2021-09-21,52968
Angola,2021-09-22,53387
Angola,2021-09-23,53840
Angola,2021-09-24,54280
Angola,2021-09-25,54795
Angola,2021-09-26,55121
Angola,2021-09-27,55583
Angola,2021-09-28,56040
Angola,2021-09-29,56583
Angola,2021-09-30,56583
Angola,2021-10-01,58076
Angola,2021-10-02,58603
Angola,2021-10-03,58943
Angola,2021-10-04,58943
Angola,2021-10-05,59895
Angola,2021-10-06,60448
Angola,2021-10-07,60803
Angola,2021-10-08,61023
Angola,2021-10-09,61245
Angola,2021-10-10,61378
Angola,2021-10-11,61580
Angola,2021-10-12,61794
Angola,2021-10-13,62143
Angola,2021-10-14,62385
Angola,2021-10-15,62606
Angola,2021-10-16,62789
Angola,2021-10-17,62842
Angola,2021-10-18,63012
Angola,2021-10-19,63197
Angola,2021-10-20,63340
Angola,2021-10-21,63567
Angola,2021-10-22,63691
Angola,2021-10-23,63775
Angola,2021-10-24,63861
Angola,2021-10-25,63930
Angola,2021-10-26,64033
Angola,2021-10-27,64126
Angola,2021-10-28,64226
Angola,2021-10-29,64301
Angola,2021-10-30,64374
Angola,2021-10-31,64433
Angola,2021-11-01,64458
Angola,2021-11-02,64487
Angola,2021-11-03,64533
Angola,2021-11-04,64583
Angola,2021-11-05,64612
Angola,2021-11-06,64654
Angola,2021-11-07,64674
Angola,2021-11-08,64724
Angola,2021-11-09,64762
Angola,2021-11-10,64815
Angola,2021-11-11,64857
Angola,2021-11-12,64875
Angola,2021-11-13,64899
Angola,2021-11-14,64913
Angola,2021-11-15,64913
Angola,2021-11-16,64940
Angola,2021-11-17,64968
Angola,2021-11-18,64985
Angola,2021-11-19,64997
Angola,2021-11-20,65011
Angola,2021-11-21,65024
Angola,2021-11-22,65033
Angola,2021-11-23,65061
Angola,2021-11-24,65080
Angola,2021-11-25,65105
Angola,2021-11-26,65130
Angola,2021-11-27,65139
Angola,2021-11-28,65144
Angola,2021-11-29,65155
Angola,2021-11-30,65168
Angola,2021-12-01,65183
Angola,2021-12-02,65208
Angola,2021-12-03,65223
Angola,2021-12-04,65244
Angola,2021-12-05,65259
Angola,2021-12-06,65259
Angola,2021-12-07,65301
Angola,2021-12-08,65332
Angola,2021-12-09,65346
Angola,2021-12-10,65371
Angola,2021-12-11,65397
Angola,2021-12-12,65404
Angola,2021-12-13,65404
Angola,2021-12-14,65431
Angola,2021-12-15,65565
Angola,2021-12-16,65648
Angola,2021-12-17,65760
Angola,2021-12-18,65868
Angola,2021-12-19,65938
Angola,2021-12-20,66086
Angola,2021-12-21,66566
Angola,2021-12-22,67199
Angola,2021-12-23,68362
Angola,2021-12-24,70221
Angola,2021-12-25,71142
Angola,2021-12-26,71752
Angola,2021-12-27,71752
Angola,2021-12-28,76787
Angola,2021-12-29,78475
Angola,2021-12-30,79871
Angola,2021-12-31,81593
Angola,2022-01-01,82398
Angola,2022-01-02,82920
Angola,2022-01-03,83764
Angola,2022-01-04,84666
Angola,2022-01-05,86636
Angola,2022-01-06,87625
Angola,2022-01-07,88775
Angola,2022-01-08,89251
Anguilla,2020-03-28,2
Anguilla,2020-03-29,2
Anguilla,2020-03-30,2
Anguilla,2020-03-31,2
Anguilla,2020-04-01,2
Anguilla,2020-04-02,3
Anguilla,2020-04-03,3
Anguilla,2020-04-04,3
Anguilla,2020-04-05,3
Anguilla,2020-04-06,3
Anguilla,2020-04-07,3
Anguilla,2020-04-08,3
Anguilla,2020-04-09,3
Anguilla,2020-04-10,3
Anguilla,2020-04-11,3
Anguilla,2020-04-12,3
Anguilla,2020-04-13,3
Anguilla,2020-04-14,3
Anguilla,2020-04-15,3
Anguilla,2020-04-16,3
Anguilla,2020-04-17,3
Anguilla,2020-04-18,3
Anguilla,2020-04-19,3
Anguilla,2020-04-20,3
Anguilla,2020-04-21,3
Anguilla,2020-04-22,3
Anguilla,2020-04-23,3
Anguilla,2020-04-24,3
Anguilla,2020-04-25,3
Anguilla,2020-04-26,3
Anguilla,2020-04-27,3
Anguilla,2020-04-28,3
Anguilla,2020-04-29,3
Anguilla,2020-04-30,3
Anguilla,2020-05-01,3
Anguilla,2020-05-02,3
Anguilla,2020-05-03,3
Anguilla,2020-05-04,3
Anguilla,2020-05-05,3
Anguilla,2020-05-06,3
Anguilla,2020-05-07,3
Anguilla,2020-05-08,3
Anguilla,2020-05-09,3
Anguilla,2020-05-10,3
Anguilla,2020-05-11,3
Anguilla,2020-05-12,3
Anguilla,2020-05-13,3
Anguilla,2020-05-14,3
Anguilla,2020-05-15,3
Anguilla,2020-05-16,3
Anguilla,2020-05-17,3
Anguilla,2020-05-18,3
Anguilla,2020-05-19,3
Anguilla,2020-05-20,3
Anguilla,2020-05-21,3
Anguilla,2020-05-22,3
Anguilla,2020-05-23,3
Anguilla,2020-05-24,3
Anguilla,2020-05-25,3
Anguilla,2020-05-26,3
Anguilla,2020-05-27,3
Anguilla,2020-05-28,3
Anguilla,2020-05-29,3
Anguilla,2020-05-30,3
Anguilla,2020-05-31,3
Anguilla,2020-06-01,3
Anguilla,2020-06-02,3
Anguilla,2020-06-03,3
Anguilla,2020-06-04,3
Anguilla,2020-06-05,3
Anguilla,2020-06-06,3
Anguilla,2020-06-07,3
Anguilla,2020-06-08,3
Anguilla,2020-06-09,3
Anguilla,2020-06-10,3
Anguilla,2020-06-11,3
Anguilla,2020-06-12,3
Anguilla,2020-06-13,3
Anguilla,2020-06-14,3
Anguilla,2020-06-15,3
Anguilla,2020-06-16,3
Anguilla,2020-06-17,3
Anguilla,2020-06-18,3
Anguilla,2020-06-19,3
Anguilla,2020-06-20,3
Anguilla,2020-06-21,3
Anguilla,2020-06-22,3
Anguilla,2020-06-23,3
Anguilla,2020-06-24,3
Anguilla,2020-06-25,3
Anguilla,2020-06-26,3
Anguilla,2020-06-27,3
Anguilla,2020-06-28,3
Anguilla,2020-06-29,3
Anguilla,2020-06-30,3
Anguilla,2020-07-01,3
Anguilla,2020-07-02,3
Anguilla,2020-07-03,3
Anguilla,2020-07-04,3
Anguilla,2020-07-05,3
Anguilla,2020-07-06,3
Anguilla,2020-07-07,3
Anguilla,2020-07-08,3
Anguilla,2020-07-09,3
Anguilla,2020-07-10,3
Anguilla,2020-07-11,3
Anguilla,2020-07-12,3
Anguilla,2020-07-13,3
Anguilla,2020-07-14,3
Anguilla,2020-07-15,3
Anguilla,2020-07-16,3
Anguilla,2020-07-17,3
Anguilla,2020-07-18,3
Anguilla,2020-07-19,3
Anguilla,2020-07-20,3
Anguilla,2020-07-21,3
Anguilla,2020-07-22,3
Anguilla,2020-07-23,3
Anguilla,2020-07-24,3
Anguilla,2020-07-25,3
Anguilla,2020-07-26,3
Anguilla,2020-07-27,3
Anguilla,2020-07-28,3
Anguilla,2020-07-29,3
Anguilla,2020-07-30,3
Anguilla,2020-07-31,3
Anguilla,2020-08-01,3
Anguilla,2020-08-02,3
Anguilla,2020-08-03,3
Anguilla,2020-08-04,3
Anguilla,2020-08-05,3
Anguilla,2020-08-06,3
Anguilla,2020-08-07,3
Anguilla,2020-08-08,3
Anguilla,2020-08-09,3
Anguilla,2020-08-10,3
Anguilla,2020-08-11,3
Anguilla,2020-08-12,3
Anguilla,2020-08-13,3
Anguilla,2020-08-14,3
Anguilla,2020-08-15,3
Anguilla,2020-08-16,3
Anguilla,2020-08-17,3
Anguilla,2020-08-18,3
Anguilla,2020-08-19,3
Anguilla,2020-08-20,3
Anguilla,2020-08-21,3
Anguilla,2020-08-22,3
Anguilla,2020-08-23,3
Anguilla,2020-08-24,3
Anguilla,2020-08-25,3
Anguilla,2020-08-26,3
Anguilla,2020-08-27,3
Anguilla,2020-08-28,3
Anguilla,2020-08-29,3
Anguilla,2020-08-30,3
Anguilla,2020-08-31,3
Anguilla,2020-09-01,3
Anguilla,2020-09-02,3
Anguilla,2020-09-03,3
Anguilla,2020-09-04,3
Anguilla,2020-09-05,3
Anguilla,2020-09-06,3
Anguilla,2020-09-07,3
Anguilla,2020-09-08,3
Anguilla,2020-09-09,3
Anguilla,2020-09-10,3
Anguilla,2020-09-11,3
Anguilla,2020-09-12,3
Anguilla,2020-09-13,3
Anguilla,2020-09-14,3
Anguilla,2020-09-15,3
Anguilla,2020-09-16,3
Anguilla,2020-09-17,3
Anguilla,2020-09-18,3
Anguilla,2020-09-19,3
Anguilla,2020-09-20,3
Anguilla,2020-09-21,3
Anguilla,2020-09-22,3
Anguilla,2020-09-23,3
Anguilla,2020-09-24,3
Anguilla,2020-09-25,3
Anguilla,2020-09-26,3
Anguilla,2020-09-27,3
Anguilla,2020-09-28,3
Anguilla,2020-09-29,3
Anguilla,2020-09-30,3
Anguilla,2020-10-01,3
Anguilla,2020-10-02,3
Anguilla,2020-10-03,3
Anguilla,2020-10-04,3
Anguilla,2020-10-05,3
Anguilla,2020-10-06,3
Anguilla,2020-10-07,3
Anguilla,2020-10-08,3
Anguilla,2020-10-09,3
Anguilla,2020-10-10,3
Anguilla,2020-10-11,3
Anguilla,2020-10-12,3
Anguilla,2020-10-13,3
Anguilla,2020-10-14,3
Anguilla,2020-10-15,3
Anguilla,2020-10-16,3
Anguilla,2020-10-17,3
Anguilla,2020-10-18,3
Anguilla,2020-10-19,3
Anguilla,2020-10-20,3
Anguilla,2020-10-21,3
Anguilla,2020-10-22,3
Anguilla,2020-10-23,3
Anguilla,2020-10-24,3
Anguilla,2020-10-25,3
Anguilla,2020-10-26,3
Anguilla,2020-10-27,3
Anguilla,2020-10-28,3
Anguilla,2020-10-29,3
Anguilla,2020-10-30,3
Anguilla,2020-10-31,3
Anguilla,2020-11-01,3
Anguilla,2020-11-02,3
Anguilla,2020-11-03,3
Anguilla,2020-11-04,3
Anguilla,2020-11-05,3
Anguilla,2020-11-06,3
Anguilla,2020-11-07,3
Anguilla,2020-11-08,3
Anguilla,2020-11-09,3
Anguilla,2020-11-10,3
Anguilla,2020-11-11,3
Anguilla,2020-11-12,3
Anguilla,2020-11-13,3
Anguilla,2020-11-14,3
Anguilla,2020-11-15,3
Anguilla,2020-11-16,3
Anguilla,2020-11-17,3
Anguilla,2020-11-18,3
Anguilla,2020-11-19,3
Anguilla,2020-11-20,3
Anguilla,2020-11-21,3
Anguilla,2020-11-22,3
Anguilla,2020-11-23,4
Anguilla,2020-11-24,4
Anguilla,2020-11-25,4
Anguilla,2020-11-26,4
Anguilla,2020-11-27,4
Anguilla,2020-11-28,4
Anguilla,2020-11-29,4
Anguilla,2020-11-30,6
Anguilla,2020-12-01,6
Anguilla,2020-12-02,6
Anguilla,2020-12-03,6
Anguilla,2020-12-04,7
Anguilla,2020-12-05,7
Anguilla,2020-12-06,7
Anguilla,2020-12-07,10
Anguilla,2020-12-08,10
Anguilla,2020-12-09,10
Anguilla,2020-12-10,10
Anguilla,2020-12-11,10
Anguilla,2020-12-12,10
Anguilla,2020-12-13,10
Anguilla,2020-12-14,10
Anguilla,2020-12-15,10
Anguilla,2020-12-16,10
Anguilla,2020-12-17,10
Anguilla,2020-12-18,10
Anguilla,2020-12-19,10
Anguilla,2020-12-20,10
Anguilla,2020-12-21,10
Anguilla,2020-12-22,11
Anguilla,2020-12-23,11
Anguilla,2020-12-24,11
Anguilla,2020-12-25,11
Anguilla,2020-12-26,12
Anguilla,2020-12-27,12
Anguilla,2020-12-28,13
Anguilla,2020-12-29,13
Anguilla,2020-12-30,13
Anguilla,2020-12-31,13
Anguilla,2021-01-01,13
Anguilla,2021-01-02,13
Anguilla,2021-01-03,15
Anguilla,2021-01-04,15
Anguilla,2021-01-05,15
Anguilla,2021-01-06,15
Anguilla,2021-01-07,15
Anguilla,2021-01-08,15
Anguilla,2021-01-09,15
Anguilla,2021-01-10,15
Anguilla,2021-01-11,15
Anguilla,2021-01-12,15
Anguilla,2021-01-13,15
Anguilla,2021-01-14,15
Anguilla,2021-01-15,15
Anguilla,2021-01-16,15
Anguilla,2021-01-17,15
Anguilla,2021-01-18,15
Anguilla,2021-01-19,15
Anguilla,2021-01-20,15
Anguilla,2021-01-21,15
Anguilla,2021-01-22,15
Anguilla,2021-01-23,15
Anguilla,2021-01-24,15
Anguilla,2021-01-25,15
Anguilla,2021-01-26,16
Anguilla,2021-01-27,16
Anguilla,2021-01-28,16
Anguilla,2021-01-29,16
Anguilla,2021-01-30,16
Anguilla,2021-01-31,16
Anguilla,2021-02-01,16
Anguilla,2021-02-02,17
Anguilla,2021-02-03,17
Anguilla,2021-02-04,17
Anguilla,2021-02-05,17
Anguilla,2021-02-06,17
Anguilla,2021-02-07,17
Anguilla,2021-02-08,17
Anguilla,2021-02-09,18
Anguilla,2021-02-10,18
Anguilla,2021-02-11,18
Anguilla,2021-02-12,18
Anguilla,2021-02-13,18
Anguilla,2021-02-14,18
Anguilla,2021-02-15,18
Anguilla,2021-02-16,18
Anguilla,2021-02-17,18
Anguilla,2021-02-18,18
Anguilla,2021-02-19,18
Anguilla,2021-02-20,18
Anguilla,2021-02-21,18
Anguilla,2021-02-22,18
Anguilla,2021-02-23,18
Anguilla,2021-02-24,18
Anguilla,2021-02-25,18
Anguilla,2021-02-26,18
Anguilla,2021-02-27,18
Anguilla,2021-02-28,18
Anguilla,2021-03-01,18
Anguilla,2021-03-02,18
Anguilla,2021-03-03,18
Anguilla,2021-03-04,18
Anguilla,2021-03-05,18
Anguilla,2021-03-06,18
Anguilla,2021-03-07,18
Anguilla,2021-03-08,18
Anguilla,2021-03-09,18
Anguilla,2021-03-10,18
Anguilla,2021-03-11,18
Anguilla,2021-03-12,18
Anguilla,2021-03-13,21
Anguilla,2021-03-14,21
Anguilla,2021-03-15,21
Anguilla,2021-03-16,21
Anguilla,2021-03-17,21
Anguilla,2021-03-18,21
Anguilla,2021-03-19,22
Anguilla,2021-03-20,22
Anguilla,2021-03-21,22
Anguilla,2021-03-22,22
Anguilla,2021-03-23,22
Anguilla,2021-03-24,22
Anguilla,2021-03-25,22
Anguilla,2021-03-26,22
Anguilla,2021-03-27,22
Anguilla,2021-03-28,22
Anguilla,2021-03-29,22
Anguilla,2021-03-30,25
Anguilla,2021-03-31,25
Anguilla,2021-04-01,25
Anguilla,2021-04-02,25
Anguilla,2021-04-03,25
Anguilla,2021-04-04,25
Anguilla,2021-04-05,25
Anguilla,2021-04-06,25
Anguilla,2021-04-07,25
Anguilla,2021-04-08,25
Anguilla,2021-04-09,25
